activity_period,operating_airline,operating_airline_iata,published_airline,published_airline_iata,geo_summary,geo_region,activity_type,price_category,terminal,boarding_area,passenger_count
201009,Delta Air Lines,DL,Delta Air Lines,DL,International,Asia,Deplaned,Other,International,A,5876
201009,Delta Air Lines,DL,Delta Air Lines,DL,International,Asia,Enplaned,Other,International,A,5282
201009,EVA Airways,BR,EVA Airways,BR,International,Asia,Deplaned,Other,International,G,9695
201009,EVA Airways,BR,EVA Airways,BR,International,Asia,Enplaned,Other,International,G,9841
201009,Emirates,EK,Emirates,EK,International,Middle East,Deplaned,Other,International,G,8648
201009,Emirates,EK,Emirates,EK,International,Middle East,Enplaned,Other,International,G,7354
201009,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Deplaned,Low Fare,Terminal 1,C,16998
201009,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Enplaned,Low Fare,Terminal 1,C,16427
201009,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Deplaned,Other,Terminal 1,C,7222
201009,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Enplaned,Other,Terminal 1,C,6886
201009,Horizon Air,QX,Alaska Airlines,AS,Domestic,US,Deplaned,Other,Terminal 1,B,9127
201009,Horizon Air,QX,Alaska Airlines,AS,Domestic,US,Enplaned,Other,Terminal 1,B,8817
201009,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Deplaned,Other,International,A,6381
201009,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Enplaned,Other,International,A,6737
201009,JetBlue Airways,B6,JetBlue Airways,B6,Domestic,US,Deplaned,Low Fare,International,A,33256
201009,JetBlue Airways,B6,JetBlue Airways,B6,Domestic,US,Enplaned,Low Fare,International,A,32755
201009,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Deplaned,Other,International,A,10827
201009,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Enplaned,Other,International,A,11030
201009,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Deplaned,Other,International,A,6540
201009,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Enplaned,Other,International,A,6209
201009,LAN Peru,LP,LAN Peru,LP,International,South America,Deplaned,Other,International,A,2799
201009,LAN Peru,LP,LAN Peru,LP,International,South America,Enplaned,Other,International,A,2612
201009,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Deplaned,Other,International,G,17946
201009,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Enplaned,Other,International,G,18433
201009,Mesa Airlines,YV,US Airways,US,Domestic,US,Deplaned,Other,Terminal 1,B,9525
201009,Mesa Airlines,YV,US Airways,US,Domestic,US,Enplaned,Other,Terminal 1,B,9394
201009,Mesaba Airlines,XJ,Delta Air Lines,DL,Domestic,US,Deplaned,Other,Terminal 1,C,5026
201009,Mesaba Airlines,XJ,Delta Air Lines,DL,Domestic,US,Enplaned,Other,Terminal 1,C,4729
201009,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Deplaned,Other,International,A,10508
201009,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Enplaned,Other,International,A,7541
201009,Qantas Airways,QF,Qantas Airways,QF,International,Australia / Oceania,Deplaned,Other,International,A,4461
201009,Qantas Airways,QF,Qantas Airways,QF,International,Australia / Oceania,Enplaned,Other,International,A,4280
201009,Republic Airlines,RW,Republic Airlines,RW,Domestic,US,Deplaned,Other,Terminal 1,C,4316
201009,Republic Airlines,RW,Republic Airlines,RW,Domestic,US,Enplaned,Other,Terminal 1,C,4636
201009,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Deplaned,Other,International,G,13748
201009,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Enplaned,Other,International,G,12607
201009,SkyWest Airlines,OO,Delta Air Lines,DL,Domestic,US,Deplaned,Other,Terminal 1,C,7312
201009,SkyWest Airlines,OO,Delta Air Lines,DL,Domestic,US,Enplaned,Other,Terminal 1,C,7208
201009,SkyWest Airlines,OO,United Airlines - Pre 07/01/2013,UA,Domestic,US,Deplaned,Other,Terminal 3,F,114999
201009,SkyWest Airlines,OO,United Airlines - Pre 07/01/2013,UA,Domestic,US,Enplaned,Other,Terminal 3,F,114805
201009,SkyWest Airlines,OO,United Airlines - Pre 07/01/2013,UA,International,Canada,Deplaned,Other,International,G,2412
201009,SkyWest Airlines,OO,United Airlines - Pre 07/01/2013,UA,International,Canada,Deplaned,Other,Terminal 3,F,8844
201009,SkyWest Airlines,OO,United Airlines - Pre 07/01/2013,UA,International,Canada,Enplaned,Other,Terminal 3,F,11211
201009,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Deplaned,Low Fare,Terminal 1,B,125883
201009,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Enplaned,Low Fare,Terminal 1,B,125701
201009,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Thru / Transit,Low Fare,Terminal 1,B,52
201009,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Deplaned,Low Fare,International,G,4652
201009,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Enplaned,Low Fare,International,G,3020
201009,Swiss International,LX,Swiss International,LX,International,Europe,Deplaned,Other,International,G,5509
201009,Swiss International,LX,Swiss International,LX,International,Europe,Enplaned,Other,International,G,5574
201009,"TACA International Airlines, S.A.",TA,"TACA International Airlines, S.A.",TA,International,Central America,Deplaned,Other,International,A,4335
201009,"TACA International Airlines, S.A.",TA,"TACA International Airlines, S.A.",TA,International,Central America,Enplaned,Other,International,A,4245
201009,US Airways,US,US Airways,US,Domestic,US,Deplaned,Other,Terminal 1,B,61589
201009,US Airways,US,US Airways,US,Domestic,US,Enplaned,Other,Terminal 1,B,64280
201009,United Airlines,UA,United Airlines,UA,Domestic,US,Deplaned,Other,Terminal 1,B,63438
201009,United Airlines,UA,United Airlines,UA,Domestic,US,Enplaned,Other,Terminal 1,B,64414
201009,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Deplaned,Other,International,G,7454
201009,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Enplaned,Other,International,G,3832
201009,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Deplaned,Other,Terminal 3,E,20045
201009,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Enplaned,Other,Terminal 3,E,20657
201009,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Thru / Transit,Other,Terminal 3,E,337
201009,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Deplaned,Other,Terminal 3,F,380843
201009,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Enplaned,Other,Terminal 3,F,392480
201009,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Thru / Transit,Other,Terminal 3,F,6400
201009,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Asia,Deplaned,Other,International,G,72570
201009,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Asia,Enplaned,Other,International,G,65810
201009,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Asia,Thru / Transit,Other,International,G,2675
201009,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,Deplaned,Other,International,G,9402
201009,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,Enplaned,Other,International,G,8507
201009,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,Thru / Transit,Other,International,G,677
201009,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Canada,Deplaned,Other,Terminal 3,F,15786
201009,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Canada,Enplaned,Other,Terminal 3,F,16730
201009,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Canada,Thru / Transit,Other,Terminal 3,F,147
201009,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Europe,Deplaned,Other,International,G,31160
201009,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Europe,Enplaned,Other,International,G,32921
201009,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Europe,Thru / Transit,Other,International,G,504
201009,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Mexico,Deplaned,Other,International,G,3439
201009,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Mexico,Enplaned,Other,International,G,3216
201009,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Mexico,Thru / Transit,Other,International,G,258
201009,Virgin America,VX,Virgin America,VX,Domestic,US,Deplaned,Low Fare,International,A,88856
201009,Virgin America,VX,Virgin America,VX,Domestic,US,Enplaned,Low Fare,International,A,91638
201009,Virgin America,VX,Virgin America,VX,International,Canada,Deplaned,Low Fare,International,A,1543
201009,Virgin America,VX,Virgin America,VX,International,Canada,Enplaned,Low Fare,International,A,1822
201009,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Deplaned,Other,International,A,10588
201009,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Enplaned,Other,International,A,10640
201009,WestJet Airlines,WS,WestJet Airlines,WS,International,Canada,Deplaned,Other,International,A,6500
201009,WestJet Airlines,WS,WestJet Airlines,WS,International,Canada,Enplaned,Other,International,A,7145
201010,Aeromexico,AM,Aeromexico,AM,International,Mexico,Deplaned,Other,International,A,3730
201010,Aeromexico,AM,Aeromexico,AM,International,Mexico,Enplaned,Other,International,A,3242
201010,Air Berlin,AB,Air Berlin,AB,International,Europe,Deplaned,Other,International,G,1455
201010,Air Berlin,AB,Air Berlin,AB,International,Europe,Enplaned,Other,International,G,1689
201010,Air Canada,AC,Air Canada,AC,International,Canada,Deplaned,Other,Terminal 3,E,23827
201010,Air Canada,AC,Air Canada,AC,International,Canada,Enplaned,Other,Terminal 3,E,22955
201010,Air China,CA,Air China,CA,International,Asia,Deplaned,Other,International,G,7025
201010,Air China,CA,Air China,CA,International,Asia,Enplaned,Other,International,G,7051
201010,Air France,AF,Air France,AF,International,Europe,Deplaned,Other,International,A,12812
201010,Air France,AF,Air France,AF,International,Europe,Enplaned,Other,International,A,12647
201010,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Deplaned,Other,International,G,4619
201010,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Enplaned,Other,International,G,7380
201010,AirTran Airways,FL,AirTran Airways,FL,Domestic,US,Deplaned,Low Fare,Terminal 1,B,15495
201010,AirTran Airways,FL,AirTran Airways,FL,Domestic,US,Enplaned,Low Fare,Terminal 1,B,16089
201010,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Deplaned,Other,Terminal 1,B,28862
201010,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Enplaned,Other,Terminal 1,B,31754
201010,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Deplaned,Other,International,A,8389
201010,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Enplaned,Other,Terminal 1,B,7611
201010,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Deplaned,Other,International,G,6853
201010,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Enplaned,Other,International,G,6928
201010,American Airlines,AA,American Airlines,AA,Domestic,US,Deplaned,Other,Terminal 3,E,149109
201010,American Airlines,AA,American Airlines,AA,Domestic,US,Enplaned,Other,Terminal 3,E,148282
201010,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Deplaned,Other,International,A,3936
201010,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Enplaned,Other,International,A,4938
201010,British Airways,BA,British Airways,BA,International,Europe,Deplaned,Other,International,A,18360
201010,British Airways,BA,British Airways,BA,International,Europe,Enplaned,Other,International,A,18905
201010,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Deplaned,Other,International,A,18773
201010,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Enplaned,Other,International,A,22863
201010,China Airlines,CI,China Airlines,CI,International,Asia,Deplaned,Other,International,A,7996
201010,China Airlines,CI,China Airlines,CI,International,Asia,Enplaned,Other,International,A,9134
201010,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Deplaned,Other,Terminal 1,C,132906
201010,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Enplaned,Other,Terminal 1,C,135455
201010,Delta Air Lines,DL,Delta Air Lines,DL,International,Asia,Deplaned,Other,International,A,5479
201010,Delta Air Lines,DL,Delta Air Lines,DL,International,Asia,Enplaned,Other,International,A,6059
201010,EVA Airways,BR,EVA Airways,BR,International,Asia,Deplaned,Other,International,G,8556
201010,EVA Airways,BR,EVA Airways,BR,International,Asia,Enplaned,Other,International,G,9888
201010,Emirates,EK,Emirates,EK,International,Middle East,Deplaned,Other,International,G,7235
201010,Emirates,EK,Emirates,EK,International,Middle East,Enplaned,Other,International,G,8910
201010,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Deplaned,Low Fare,Terminal 1,C,21101
201010,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Enplaned,Low Fare,Terminal 1,C,21245
201010,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Deplaned,Other,Terminal 1,C,7262
201010,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Enplaned,Other,Terminal 1,C,7504
201010,Horizon Air,QX,Alaska Airlines,AS,Domestic,US,Deplaned,Other,Terminal 1,B,9061
201010,Horizon Air,QX,Alaska Airlines,AS,Domestic,US,Enplaned,Other,Terminal 1,B,8510
201010,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Deplaned,Other,International,A,6606
201010,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Enplaned,Other,International,A,6030
201010,JetBlue Airways,B6,JetBlue Airways,B6,Domestic,US,Deplaned,Low Fare,International,A,38555
201010,JetBlue Airways,B6,JetBlue Airways,B6,Domestic,US,Enplaned,Low Fare,International,A,38787
201010,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Deplaned,Other,International,A,10679
201010,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Enplaned,Other,International,A,10566
201010,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Deplaned,Other,International,A,6020
201010,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Enplaned,Other,International,A,6074
201010,LAN Peru,LP,LAN Peru,LP,International,South America,Deplaned,Other,International,A,3133
201010,LAN Peru,LP,LAN Peru,LP,International,South America,Enplaned,Other,International,A,3120
201010,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Deplaned,Other,International,G,19062
201010,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Enplaned,Other,International,G,17940
201010,Mesa Airlines,YV,US Airways,US,Domestic,US,Deplaned,Other,Terminal 1,B,9840
201010,Mesa Airlines,YV,US Airways,US,Domestic,US,Enplaned,Other,Terminal 1,B,9244
201010,Mesaba Airlines,XJ,Delta Air Lines,DL,Domestic,US,Deplaned,Other,Terminal 1,C,1422
201010,Mesaba Airlines,XJ,Delta Air Lines,DL,Domestic,US,Enplaned,Other,Terminal 1,C,1270
201010,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Deplaned,Other,International,A,9663
201010,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Enplaned,Other,International,A,10883
201010,Qantas Airways,QF,Qantas Airways,QF,International,Australia / Oceania,Deplaned,Other,International,A,3803
201010,Qantas Airways,QF,Qantas Airways,QF,International,Australia / Oceania,Enplaned,Other,International,A,4533
201010,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Deplaned,Other,International,G,13288
201010,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Enplaned,Other,International,G,15343
201010,SkyWest Airlines,OO,Delta Air Lines,DL,Domestic,US,Deplaned,Other,Terminal 1,C,10302
201010,SkyWest Airlines,OO,Delta Air Lines,DL,Domestic,US,Enplaned,Other,Terminal 1,C,10534
201010,SkyWest Airlines,OO,United Airlines - Pre 07/01/2013,UA,Domestic,US,Deplaned,Other,Terminal 3,F,113162
201010,SkyWest Airlines,OO,United Airlines - Pre 07/01/2013,UA,Domestic,US,Enplaned,Other,Terminal 3,F,113345
201010,SkyWest Airlines,OO,United Airlines - Pre 07/01/2013,UA,International,Canada,Deplaned,Other,International,G,2375
201010,SkyWest Airlines,OO,United Airlines - Pre 07/01/2013,UA,International,Canada,Deplaned,Other,Terminal 3,F,8735
201010,SkyWest Airlines,OO,United Airlines - Pre 07/01/2013,UA,International,Canada,Enplaned,Other,Terminal 3,F,10538
201010,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Deplaned,Low Fare,Terminal 1,B,137622
201010,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Enplaned,Low Fare,Terminal 1,B,138744
201010,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Thru / Transit,Low Fare,Terminal 1,B,40
201010,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Deplaned,Low Fare,International,G,2398
201010,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Enplaned,Low Fare,International,G,2540
201010,Swiss International,LX,Swiss International,LX,International,Europe,Deplaned,Other,International,G,5686
201010,Swiss International,LX,Swiss International,LX,International,Europe,Enplaned,Other,International,G,5516
201010,"TACA International Airlines, S.A.",TA,"TACA International Airlines, S.A.",TA,International,Central America,Deplaned,Other,International,A,3916
201010,"TACA International Airlines, S.A.",TA,"TACA International Airlines, S.A.",TA,International,Central America,Enplaned,Other,International,A,4437
201010,US Airways,US,US Airways,US,Domestic,US,Deplaned,Other,Terminal 1,B,66429
201010,US Airways,US,US Airways,US,Domestic,US,Enplaned,Other,Terminal 1,B,67571
201010,United Airlines,UA,United Airlines,UA,Domestic,US,Deplaned,Other,Terminal 1,B,67984
201010,United Airlines,UA,United Airlines,UA,Domestic,US,Enplaned,Other,Terminal 1,B,68648
201010,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Deplaned,Other,International,G,4806
201010,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Enplaned,Other,International,G,4577
201010,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Deplaned,Other,Terminal 3,E,21536
201010,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Enplaned,Other,Terminal 3,E,21314
201010,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Thru / Transit,Other,Terminal 3,E,372
201010,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Deplaned,Other,Terminal 3,F,409190
201010,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Enplaned,Other,Terminal 3,F,404967
201010,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Thru / Transit,Other,Terminal 3,F,7077
201010,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Asia,Deplaned,Other,International,G,68019
201010,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Asia,Enplaned,Other,International,G,73322
201010,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Asia,Thru / Transit,Other,International,G,2893
201010,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,Deplaned,Other,International,G,7452
201010,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,Enplaned,Other,International,G,10618
201010,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,Thru / Transit,Other,International,G,778
201010,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Canada,Deplaned,Other,Terminal 3,F,15971
201010,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Canada,Enplaned,Other,Terminal 3,F,16228
201010,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Canada,Thru / Transit,Other,Terminal 3,F,139
201010,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Europe,Deplaned,Other,International,G,30740
201010,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Europe,Enplaned,Other,International,G,29142
201010,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Europe,Thru / Transit,Other,International,G,632
201010,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Mexico,Deplaned,Other,International,G,3293
201010,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Mexico,Enplaned,Other,International,G,3242
201010,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Mexico,Thru / Transit,Other,International,G,244
201010,Virgin America,VX,Virgin America,VX,Domestic,US,Deplaned,Low Fare,International,A,103207
201010,Virgin America,VX,Virgin America,VX,Domestic,US,Enplaned,Low Fare,International,A,105573
201010,Virgin America,VX,Virgin America,VX,International,Canada,Deplaned,Low Fare,International,A,2063
201010,Virgin America,VX,Virgin America,VX,International,Canada,Enplaned,Low Fare,International,A,2208
201010,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Deplaned,Other,International,A,10112
201010,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Enplaned,Other,International,A,10578
201010,WestJet Airlines,WS,WestJet Airlines,WS,International,Canada,Deplaned,Other,International,A,5342
201010,WestJet Airlines,WS,WestJet Airlines,WS,International,Canada,Enplaned,Other,International,A,6202
201011,Aeromexico,AM,Aeromexico,AM,International,Mexico,Deplaned,Other,International,A,3592
201011,Aeromexico,AM,Aeromexico,AM,International,Mexico,Enplaned,Other,International,A,2990
201011,Air Canada,AC,Air Canada,AC,International,Canada,Deplaned,Other,Terminal 3,E,18570
201011,Air Canada,AC,Air Canada,AC,International,Canada,Enplaned,Other,Terminal 3,E,18261
201011,Air China,CA,Air China,CA,International,Asia,Deplaned,Other,International,G,6586
201011,Air China,CA,Air China,CA,International,Asia,Enplaned,Other,International,G,6340
201011,Air France,AF,Air France,AF,International,Europe,Deplaned,Other,International,A,6827
201011,Air France,AF,Air France,AF,International,Europe,Enplaned,Other,International,A,7407
201011,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Deplaned,Other,International,G,5375
201011,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Enplaned,Other,International,G,5824
201011,AirTran Airways,FL,AirTran Airways,FL,Domestic,US,Deplaned,Low Fare,Terminal 1,B,13114
201011,AirTran Airways,FL,AirTran Airways,FL,Domestic,US,Enplaned,Low Fare,Terminal 1,B,13562
201011,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Deplaned,Other,Terminal 1,B,29853
201011,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Enplaned,Other,Terminal 1,B,30367
201011,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Deplaned,Other,International,A,7893
201011,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Enplaned,Other,Terminal 1,B,8298
201011,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Deplaned,Other,International,G,6508
201011,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Enplaned,Other,International,G,6495
201011,American Airlines,AA,American Airlines,AA,Domestic,US,Deplaned,Other,Terminal 3,E,127751
201011,American Airlines,AA,American Airlines,AA,Domestic,US,Enplaned,Other,Terminal 3,E,127449
201011,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Deplaned,Other,International,A,4082
201011,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Enplaned,Other,International,A,4145
201011,British Airways,BA,British Airways,BA,International,Europe,Deplaned,Other,International,A,14198
201011,British Airways,BA,British Airways,BA,International,Europe,Enplaned,Other,International,A,15187
201011,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Deplaned,Other,International,A,19043
201011,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Enplaned,Other,International,A,20389
201011,China Airlines,CI,China Airlines,CI,International,Asia,Deplaned,Other,International,A,8522
201011,China Airlines,CI,China Airlines,CI,International,Asia,Enplaned,Other,International,A,9205
201011,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Deplaned,Other,Terminal 1,C,113707
201011,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Enplaned,Other,Terminal 1,C,119576
201011,Delta Air Lines,DL,Delta Air Lines,DL,International,Asia,Deplaned,Other,International,A,5624
201011,Delta Air Lines,DL,Delta Air Lines,DL,International,Asia,Enplaned,Other,International,A,5549
201011,EVA Airways,BR,EVA Airways,BR,International,Asia,Deplaned,Other,International,G,9313
201011,EVA Airways,BR,EVA Airways,BR,International,Asia,Enplaned,Other,International,G,9694
201011,Emirates,EK,Emirates,EK,International,Middle East,Deplaned,Other,International,G,6923
201011,Emirates,EK,Emirates,EK,International,Middle East,Enplaned,Other,International,G,9925
201011,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Deplaned,Low Fare,Terminal 1,C,17627
201011,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Enplaned,Low Fare,Terminal 1,C,17311
201011,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Deplaned,Other,Terminal 1,C,7063
201011,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Enplaned,Other,Terminal 1,C,7104
201011,Horizon Air,QX,Alaska Airlines,AS,Domestic,US,Deplaned,Other,Terminal 1,B,7098
201011,Horizon Air,QX,Alaska Airlines,AS,Domestic,US,Enplaned,Other,Terminal 1,B,7029
201011,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Deplaned,Other,International,A,5343
201011,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Enplaned,Other,International,A,5312
201011,JetBlue Airways,B6,JetBlue Airways,B6,Domestic,US,Deplaned,Low Fare,International,A,33514
201011,JetBlue Airways,B6,JetBlue Airways,B6,Domestic,US,Enplaned,Low Fare,International,A,34051
201011,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Deplaned,Other,International,A,7638
201011,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Enplaned,Other,International,A,7255
201011,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Deplaned,Other,International,A,3788
201011,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Enplaned,Other,International,A,4007
201011,LAN Peru,LP,LAN Peru,LP,International,South America,Deplaned,Other,International,A,2769
201011,LAN Peru,LP,LAN Peru,LP,International,South America,Enplaned,Other,International,A,3310
201011,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Deplaned,Other,International,G,16562
