activity_period,operating_airline,operating_airline_iata,published_airline,published_airline_iata,geo_summary,geo_region,activity_type,price_category,terminal,boarding_area,passenger_count
201703,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Enplaned,Other,International,G,7628
201703,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Deplaned,Other,International,A,65203
201703,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Enplaned,Other,International,A,65288
201703,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Deplaned,Other,International,A,7506
201703,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Enplaned,Other,International,A,7846
201703,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Deplaned,Other,International,G,6690
201703,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Enplaned,Other,International,G,7087
201703,American Airlines,AA,American Airlines,AA,Domestic,US,Deplaned,Other,Terminal 1,C,61274
201703,American Airlines,AA,American Airlines,AA,Domestic,US,Enplaned,Other,Terminal 1,C,66899
201703,American Airlines,AA,American Airlines,AA,Domestic,US,Deplaned,Other,Terminal 2,D,91422
201703,American Airlines,AA,American Airlines,AA,Domestic,US,Enplaned,Other,Terminal 2,D,92005
201703,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Deplaned,Other,International,A,8155
201703,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Enplaned,Other,International,A,6637
201703,British Airways,BA,British Airways,BA,International,Europe,Deplaned,Other,International,A,18542
201703,British Airways,BA,British Airways,BA,International,Europe,Enplaned,Other,International,A,17926
201703,"COPA Airlines, Inc.",CM,"COPA Airlines, Inc.",CM,International,Central America,Deplaned,Other,International,G,5839
201703,"COPA Airlines, Inc.",CM,"COPA Airlines, Inc.",CM,International,Central America,Enplaned,Other,International,G,6829
201703,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Deplaned,Other,International,A,20464
201703,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Enplaned,Other,International,A,18519
201703,China Airlines,CI,China Airlines,CI,International,Asia,Deplaned,Other,International,A,9143
201703,China Airlines,CI,China Airlines,CI,International,Asia,Enplaned,Other,International,A,8922
201703,China Eastern,MU,China Eastern,MU,International,Asia,Deplaned,Other,International,A,7876
201703,China Eastern,MU,China Eastern,MU,International,Asia,Enplaned,Other,International,A,7752
201703,China Southern,CZ,China Southern,CZ,International,Asia,Deplaned,Other,International,A,5963
201703,China Southern,CZ,China Southern,CZ,International,Asia,Enplaned,Other,International,A,5771
201703,Compass Airlines,CP,Delta Air Lines,DL,Domestic,US,Deplaned,Other,Terminal 1,C,2725
201703,Compass Airlines,CP,Delta Air Lines,DL,Domestic,US,Enplaned,Other,Terminal 1,C,2701
201703,Compass Airlines,CP,American Airlines,AA,Domestic,US,Deplaned,Other,Terminal 2,D,23216
201703,Compass Airlines,CP,American Airlines,AA,Domestic,US,Enplaned,Other,Terminal 2,D,22329
201703,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Deplaned,Other,Terminal 1,C,127306
201703,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Enplaned,Other,Terminal 1,C,129730
201703,EVA Airways,BR,EVA Airways,BR,International,Asia,Deplaned,Other,International,G,17050
201703,EVA Airways,BR,EVA Airways,BR,International,Asia,Enplaned,Other,International,G,16458
201703,Emirates,EK,Emirates,EK,International,Middle East,Deplaned,Other,International,A,11371
201703,Emirates,EK,Emirates,EK,International,Middle East,Enplaned,Other,International,A,9263
201703,Etihad Airways,EY,Etihad Airways,EY,International,Middle East,Deplaned,Other,International,A,2832
201703,Etihad Airways,EY,Etihad Airways,EY,International,Middle East,Enplaned,Other,International,A,2343
201703,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Deplaned,Low Fare,Terminal 1,B,20686
201703,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Enplaned,Low Fare,Terminal 1,B,20525
201703,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Deplaned,Other,International,A,15325
201703,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Enplaned,Other,International,A,15321
201703,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Deplaned,Other,International,A,6274
201703,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Enplaned,Other,International,A,6835
201703,Jazz Aviation,QK,Air Canada,AC,International,Canada,Deplaned,Other,International,G,2083
201703,Jazz Aviation,QK,Air Canada,AC,International,Canada,Enplaned,Other,International,G,2078
201703,JetBlue Airways,B6,JetBlue Airways,B6,Domestic,US,Deplaned,Low Fare,International,A,61506
201703,JetBlue Airways,B6,JetBlue Airways,B6,Domestic,US,Enplaned,Low Fare,International,A,65251
201703,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Deplaned,Other,International,A,9310
201703,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Enplaned,Other,International,A,8308
201703,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Deplaned,Other,International,A,7873
201703,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Enplaned,Other,International,A,7667
201703,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Deplaned,Other,International,G,20219
201703,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Enplaned,Other,International,G,20130
201703,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Deplaned,Other,International,A,10861
201703,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Enplaned,Other,International,A,9387
201703,Qantas Airways,QF,Qantas Airways,QF,International,Australia / Oceania,Deplaned,Other,International,A,7227
201703,Qantas Airways,QF,Qantas Airways,QF,International,Australia / Oceania,Enplaned,Other,International,A,6374
201703,SAS Airlines,SK,SAS Airlines,SK,International,Europe,Deplaned,Other,International,G,5768
201703,SAS Airlines,SK,SAS Airlines,SK,International,Europe,Enplaned,Other,International,G,5755
201703,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Deplaned,Other,International,G,12949
201703,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Enplaned,Other,International,G,13162
201703,SkyWest Airlines,OO,Delta Air Lines,DL,Domestic,US,Deplaned,Other,Terminal 1,C,30355
201703,SkyWest Airlines,OO,Delta Air Lines,DL,Domestic,US,Enplaned,Other,Terminal 1,C,29497
201703,SkyWest Airlines,OO,United Airlines,UA,Domestic,US,Deplaned,Other,Terminal 3,F,140083
201703,SkyWest Airlines,OO,United Airlines,UA,Domestic,US,Enplaned,Other,Terminal 3,F,139795
201703,SkyWest Airlines,OO,United Airlines,UA,International,Canada,Deplaned,Other,International,G,1321
201703,SkyWest Airlines,OO,United Airlines,UA,International,Canada,Deplaned,Other,Terminal 3,F,4152
201703,SkyWest Airlines,OO,United Airlines,UA,International,Canada,Enplaned,Other,Terminal 3,F,5370
201703,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Deplaned,Low Fare,Terminal 1,B,147328
201703,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Enplaned,Low Fare,Terminal 1,B,148748
201703,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Thru / Transit,Low Fare,Terminal 1,B,62
201703,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Deplaned,Low Fare,International,A,2989
201703,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Enplaned,Low Fare,International,A,2917
201703,Sun Country Airlines,SY,Sun Country Airlines,SY,International,Mexico,Deplaned,Low Fare,International,A,318
201703,Swiss International,LX,Swiss International,LX,International,Europe,Deplaned,Other,International,G,6786
201703,Swiss International,LX,Swiss International,LX,International,Europe,Enplaned,Other,International,G,6342
201703,"TACA International Airlines, S.A.",TA,"TACA International Airlines, S.A.",TA,International,Central America,Deplaned,Other,International,A,5710
201703,"TACA International Airlines, S.A.",TA,"TACA International Airlines, S.A.",TA,International,Central America,Enplaned,Other,International,A,5449
201703,Turkish Airlines,TK,Turkish Airlines,TK,International,Europe,Deplaned,Other,International,G,7201
201703,Turkish Airlines,TK,Turkish Airlines,TK,International,Europe,Enplaned,Other,International,G,7255
201703,United Airlines,UA,United Airlines,UA,Domestic,US,Deplaned,Other,International,G,7893
201703,United Airlines,UA,United Airlines,UA,Domestic,US,Enplaned,Other,International,G,23161
201703,United Airlines,UA,United Airlines,UA,Domestic,US,Deplaned,Other,Terminal 3,E,283478
201703,United Airlines,UA,United Airlines,UA,Domestic,US,Enplaned,Other,Terminal 3,E,293538
201703,United Airlines,UA,United Airlines,UA,Domestic,US,Thru / Transit,Other,Terminal 3,E,203
201703,United Airlines,UA,United Airlines,UA,Domestic,US,Deplaned,Other,Terminal 3,F,386706
201703,United Airlines,UA,United Airlines,UA,Domestic,US,Enplaned,Other,Terminal 3,F,371608
201703,United Airlines,UA,United Airlines,UA,Domestic,US,Thru / Transit,Other,Terminal 3,F,71
201703,United Airlines,UA,United Airlines,UA,International,Asia,Deplaned,Other,International,G,75504
201703,United Airlines,UA,United Airlines,UA,International,Asia,Enplaned,Other,International,G,79706
201703,United Airlines,UA,United Airlines,UA,International,Asia,Enplaned,Other,Terminal 3,E,286
201703,United Airlines,UA,United Airlines,UA,International,Asia,Enplaned,Other,Terminal 3,F,201
201703,United Airlines,UA,United Airlines,UA,International,Australia / Oceania,Deplaned,Other,International,G,15023
201703,United Airlines,UA,United Airlines,UA,International,Australia / Oceania,Enplaned,Other,International,G,6180
201703,United Airlines,UA,United Airlines,UA,International,Canada,Deplaned,Other,International,G,384
201703,United Airlines,UA,United Airlines,UA,International,Canada,Enplaned,Other,International,G,150
201703,United Airlines,UA,United Airlines,UA,International,Canada,Thru / Transit,Other,International,G,11
201703,United Airlines,UA,United Airlines,UA,International,Canada,Deplaned,Other,Terminal 3,E,7700
201703,United Airlines,UA,United Airlines,UA,International,Canada,Enplaned,Other,Terminal 3,E,5602
201703,United Airlines,UA,United Airlines,UA,International,Canada,Deplaned,Other,Terminal 3,F,8031
201703,United Airlines,UA,United Airlines,UA,International,Canada,Enplaned,Other,Terminal 3,F,11429
201703,United Airlines,UA,United Airlines,UA,International,Europe,Deplaned,Other,International,G,20482
201703,United Airlines,UA,United Airlines,UA,International,Europe,Enplaned,Other,International,G,22859
201703,United Airlines,UA,United Airlines,UA,International,Europe,Enplaned,Other,Terminal 3,F,264
201703,United Airlines,UA,United Airlines,UA,International,Mexico,Deplaned,Other,International,G,26271
201703,United Airlines,UA,United Airlines,UA,International,Mexico,Enplaned,Other,International,G,3332
201703,United Airlines,UA,United Airlines,UA,International,Mexico,Enplaned,Other,Terminal 3,E,2312
201703,United Airlines,UA,United Airlines,UA,International,Mexico,Enplaned,Other,Terminal 3,F,22581
201703,United Airlines,UA,United Airlines,UA,International,Middle East,Deplaned,Other,International,G,6010
201703,United Airlines,UA,United Airlines,UA,International,Middle East,Enplaned,Other,International,G,6069
201703,Virgin America,VX,Virgin America,VX,Domestic,US,Deplaned,Low Fare,Terminal 2,D,192017
201703,Virgin America,VX,Virgin America,VX,Domestic,US,Enplaned,Low Fare,Terminal 2,D,200955
201703,Virgin America,VX,Virgin America,VX,International,Mexico,Deplaned,Low Fare,International,A,4091
201703,Virgin America,VX,Virgin America,VX,International,Mexico,Enplaned,Low Fare,Terminal 2,D,4543
201703,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Deplaned,Other,International,A,10321
201703,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Enplaned,Other,International,A,10913
201703,Volaris Airlines,Y4,Volaris Airlines,Y4,International,Mexico,Deplaned,Low Fare,International,A,3375
201703,Volaris Airlines,Y4,Volaris Airlines,Y4,International,Mexico,Enplaned,Low Fare,International,A,4030
201703,WOW Air,WW,WOW Air,WW,International,Europe,Enplaned,Other,International,A,7515
201703,WOW Air,WW,WOW Air,WW,International,Europe,Deplaned,Other,International,G,7275
201704,Aer Lingus,EI,Aer Lingus,EI,International,Europe,Deplaned,Other,International,G,6707
201704,Aer Lingus,EI,Aer Lingus,EI,International,Europe,Enplaned,Other,International,G,6466
201704,Aeromexico,AM,Aeromexico,AM,International,Mexico,Deplaned,Other,International,A,14842
201704,Aeromexico,AM,Aeromexico,AM,International,Mexico,Enplaned,Other,International,A,14379
201704,Air Canada,AC,Air Canada,AC,International,Canada,Deplaned,Other,International,G,33364
201704,Air Canada,AC,Air Canada,AC,International,Canada,Enplaned,Other,International,G,33053
201704,Air China,CA,Air China,CA,International,Asia,Deplaned,Other,International,G,9179
201704,Air China,CA,Air China,CA,International,Asia,Enplaned,Other,International,G,8433
201704,Air France,AF,Air France,AF,International,Europe,Deplaned,Other,International,A,15832
201704,Air France,AF,Air France,AF,International,Europe,Enplaned,Other,International,A,16538
201704,Air India Limited,AI,Air India Limited,AI,International,Asia,Deplaned,Other,International,G,5932
201704,Air India Limited,AI,Air India Limited,AI,International,Asia,Enplaned,Other,International,G,3623
201704,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Deplaned,Other,International,G,9331
201704,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Enplaned,Other,International,G,7567
201704,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Deplaned,Other,International,A,52019
201704,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Enplaned,Other,International,A,58487
201704,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Deplaned,Other,Terminal 2,D,4510
201704,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Enplaned,Other,Terminal 2,D,5341
201704,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Deplaned,Other,International,A,9459
201704,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Enplaned,Other,International,A,8799
201704,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Deplaned,Other,International,G,6446
201704,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Enplaned,Other,International,G,5787
201704,American Airlines,AA,American Airlines,AA,Domestic,US,Deplaned,Other,Terminal 1,C,64373
201704,American Airlines,AA,American Airlines,AA,Domestic,US,Enplaned,Other,Terminal 1,C,65347
201704,American Airlines,AA,American Airlines,AA,Domestic,US,Deplaned,Other,Terminal 2,D,83384
201704,American Airlines,AA,American Airlines,AA,Domestic,US,Enplaned,Other,Terminal 2,D,81686
201704,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Deplaned,Other,International,A,8358
201704,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Enplaned,Other,International,A,6588
201704,British Airways,BA,British Airways,BA,International,Europe,Deplaned,Other,International,A,19319
201704,British Airways,BA,British Airways,BA,International,Europe,Enplaned,Other,International,A,19447
201704,"COPA Airlines, Inc.",CM,"COPA Airlines, Inc.",CM,International,Central America,Deplaned,Other,International,G,6028
201704,"COPA Airlines, Inc.",CM,"COPA Airlines, Inc.",CM,International,Central America,Enplaned,Other,International,G,5746
201704,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Deplaned,Other,International,A,21518
201704,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Enplaned,Other,International,A,17123
201704,China Airlines,CI,China Airlines,CI,International,Asia,Deplaned,Other,International,A,9704
201704,China Airlines,CI,China Airlines,CI,International,Asia,Enplaned,Other,International,A,8822
201704,China Eastern,MU,China Eastern,MU,International,Asia,Deplaned,Other,International,A,9264
201704,China Eastern,MU,China Eastern,MU,International,Asia,Enplaned,Other,International,A,7590
201704,China Southern,CZ,China Southern,CZ,International,Asia,Deplaned,Other,International,A,8222
201704,China Southern,CZ,China Southern,CZ,International,Asia,Enplaned,Other,International,A,6813
201704,Compass Airlines,CP,Delta Air Lines,DL,Domestic,US,Deplaned,Other,Terminal 1,C,3717
201704,Compass Airlines,CP,Delta Air Lines,DL,Domestic,US,Enplaned,Other,Terminal 1,C,22335
201704,Compass Airlines,CP,American Airlines,AA,Domestic,US,Deplaned,Other,Terminal 2,D,23422
201704,Compass Airlines,CP,American Airlines,AA,Domestic,US,Enplaned,Other,Terminal 2,D,22830
201704,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Deplaned,Other,Terminal 1,C,143070
201704,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Enplaned,Other,Terminal 1,C,144551
